,ID,First,Last,Percent Change,rise,Location,Latitude,Longitude,GLOSS ID,Country,Date,Coastline,Station,id,Flag
120,394,6922.498106060606,7051.666666666667,1.8659241017772856,up,Cebu,10.3,123.917,,PHL,01/12/2015,660,101,394, N
121,395,6974.2,7246.846666666667,3.9093611692619574,up,Fort Pulaski,32.033,-80.902,289.0,USA,08/03/2016,960,31,395, N
122,396,7017.366666666667,7201.7,2.6268163271122553,up,Wilmington,34.227,-77.953,,USA,08/03/2016,960,60,396, N
123,397,6991.5,7066.766666666667,1.0765453288517104,up,Sassnitz,54.511,13.642999999999999,,DEU,01/09/2016,120,4,397, N
124,405,7366.25,6346.1,-13.848973358221613,down,Juneau,58.298,-134.412,,USA,08/03/2016,821,44,405, N
125,407,6959.133333333333,6997.7,0.5541877820035054,up,Uchiura,35.016999999999996,138.89,,JPN,15/03/2016,642,118,407, N
126,412,6935.083333333333,7273.075252525252,4.873653321040395,up,Solomon'S Island (Biol. Lab.),38.317,-76.452,,USA,08/03/2016,960,78,412, N
127,413,6969.5,7055.65,1.2361001506564264,up,Oostende,51.233000000000004,2.917,,BEL,26/07/2016,160,21,413, N
128,414,7043.5666666666675,7142.404090909093,1.403229768664907,up,Vishakhapatnam,17.683,83.28299999999999,35.0,IND,23/08/2016,500,101,414, N
129,426,7113.483333333333,6876.516666666667,-3.331232471667636,down,Sitka,57.052,-135.342,154.0,USA,08/03/2016,821,31,426, N
130,427,6783.833333333333,7098.909090909091,4.644509115924005,up,Charlottetown,46.233000000000004,-63.117,,CAN,31/05/2016,970,31,427, N
131,428,6920.15,7108.55,2.722484339212308,up,Cedar Key Ii,29.135,-83.03200000000001,,USA,08/03/2016,940,52,428, N
132,429,6938.9333333333325,7144.654545454546,2.964738270837208,up,New London,41.36,-72.09,,USA,08/03/2016,960,151,429, N
133,430,6957.533333333333,7124.254545454545,2.39626896679684,up,Providence (State Pier),41.806999999999995,-71.4,,USA,08/03/2016,960,158,430, N
134,431,6978.5,6987.643939393939,0.1310301553906862,even,Montevideo (Punta Lobos),-34.9,-56.25,300.0,URY,02/02/2016,870,11,431, N
135,437,7054.627777777778,7082.816666666666,0.3995801022654028,even,Alameda (Naval Air Station),37.772,-122.29799999999999,,USA,08/03/2016,823,32,437, N
136,438,6867.65,6980.616666666667,1.6449100735574347,up,Cochin (Willingdon Is.),9.967,76.267,32.0,IND,23/08/2016,500,81,438, N
137,444,6558.05,7480.666666666667,14.06846039091905,up,Fort Phrachula Chomklao (Pom Phrachun),13.55,100.583,,THA,02/07/2015,600,41,444, Y
138,445,7083.366666666667,6446.066666666667,-8.997134131133503,down,Yakutat,59.548,-139.733,,USA,08/03/2016,821,26,445, N
139,446,7180.483333333333,7244.533333333333,0.8920012348286701,up,Ko Taphao Noi,7.832999999999999,98.43299999999999,42.0,THA,06/08/2013,545,1,446, N
140,447,7439.0,6860.166666666667,-7.781063763050586,down,Churchill,58.766999999999996,-94.18299999999999,,CAN,27/07/2015,970,141,447, N
141,448,6766.6875,7012.95,3.6393360857879107,up,Port Adelaide (Outer Harbor),-34.78,138.481,,AUS,30/06/2016,680,311,448, N
142,468,6840.75,6992.727272727272,2.221646350579572,up,Dunkerque,51.048,2.367,,FRA,30/08/2016,190,1,468, N
143,470,6939.542857142857,7054.388888888888,1.654950968820944,up,Zeebrugge,51.35,3.2,,BEL,26/07/2016,160,11,470, N
144,483,6750.696666666668,6887.351515151515,2.02430734533839,up,Vigo,42.238,-8.731,,ESP,01/03/2016,200,41,483, N
145,484,6952.346666666667,7127.75,2.522937099415824,up,La Coruna I,43.369,-8.398,243.0,ESP,24/02/2016,200,30,484, N
146,485,6920.016666666667,7093.0,2.499753131615762,up,Santander I,43.461000000000006,-3.7910000000000004,,ESP,24/02/2016,200,11,485, N
147,486,6929.0199999999995,6957.2,0.40669531910717954,even,Maloy,61.934,5.113,,NOR,08/09/2016,40,211,486, N
148,487,7052.291666666667,6985.128787878789,-0.9523553755629516,down,Adak Sweeper Cove,51.863,-176.632,302.0,USA,08/03/2016,820,11,487, Y
149,488,6927.9333333333325,7058.933333333334,1.8908957938394593,up,Tarifa,36.009,-5.603,,ESP,24/02/2016,220,21,488, N
150,495,7521.0666666666675,6293.9,-16.316391292015332,down,Skagway,59.45,-135.327,,USA,08/03/2016,821,41,495, N
151,496,6960.4,6996.3166666666675,0.5160144053023947,up,Malaga,36.713,-4.415,,ESP,27/04/2015,220,31,496, N
152,497,6979.444444444445,7181.016666666667,2.8880840563559635,up,Port Isabel,26.06,-97.215,,USA,08/03/2016,940,1,497, N
153,498,6976.2733333333335,7011.966666666667,0.5116389743903423,up,Ceuta,35.891999999999996,-5.316,249.0,ESP,24/02/2016,340,1,498, N
154,499,7008.4,6954.536969696969,-0.7685496019495239,down,Valparaiso,-33.027,-71.626,175.0,CHL,03/09/2015,850,31,499, Y
155,508,7004.9833333333345,7087.85,1.182967363710109,up,Port San Luis,35.177,-120.76,,USA,08/03/2016,823,42,508, N
156,509,7013.954545454546,6965.466666666667,-0.6913058599631472,down,Alesund,62.468999999999994,6.152,,NOR,08/09/2016,40,191,509, N
157,510,7072.454545454546,7009.533333333333,-0.8896658397281952,down,Antofagasta 2,-23.653000000000002,-70.404,174.0,CHL,13/07/2015,850,12,510, N
158,513,6960.925194805194,7121.492424242424,2.306693793478172,up,Kwajalein,8.732000000000001,167.735,111.0,MHL,08/03/2016,720,11,513, N
159,518,6750.2666666666655,7290.2,7.998696347798622,up,Kushiro,42.976000000000006,144.371,89.0,JPN,15/03/2016,641,21,518, N
160,519,6981.75,7201.151515151515,3.1425003065351094,up,Montauk,41.048,-71.96,,USA,08/03/2016,960,135,519, N
161,520,7043.0666666666675,7212.8,2.4099350661643504,up,St. Petersburg,27.76,-82.62700000000001,,USA,08/03/2016,940,61,520, N
162,521,6918.114583333333,7048.083333333334,1.8786729886364282,up,"Kahului Harbor, Maui Island",20.895,-156.477,,USA,08/03/2016,760,51,521, N
163,522,6988.753333333334,7329.2380952380945,4.871895539377463,up,"Legaspi, Albay",13.15,123.75,72.0,PHL,01/12/2015,660,21,522, N
164,523,6968.8,7051.9333333333325,1.1929361343894545,up,Midway Island,28.212,-177.36,106.0,UMI,08/03/2016,760,1,523, N
165,524,7092.911616161617,7033.366666666666,-0.8394993863912539,down,Vardo,70.375,31.104,323.0,NOR,08/09/2016,40,1,524, N
166,525,7001.05,7165.6303030303025,2.350794566962131,up,"Bar Harbor, Frenchman Bay, Me",44.391999999999996,-68.205,,USA,08/03/2016,960,191,525, N
167,526,6758.65,7283.478787878788,7.765290226284669,up,Grand Isle,29.263,-89.95700000000001,,USA,08/03/2016,940,21,526, N
168,537,7005.9134199134205,7208.327272727273,2.889185758969232,up,"Davao, Davao Gulf",7.082999999999999,125.633,71.0,PHL,01/12/2015,660,121,537, N
169,538,6870.166666666667,7188.589999999999,4.63487057567743,up,Rockport,28.022,-97.04700000000001,,USA,08/03/2016,940,5,538, N
170,539,6907.833333333333,7202.2,4.261345815137407,up,Pago Pago,-14.28,-170.69,144.0,ASM,08/03/2016,745,1,539, N
171,540,7047.95,7153.2095238095235,1.4934771644169393,up,"Apra Harbour, Guam",13.437999999999999,144.653,149.0,GUM,08/03/2016,701,1,540, N
172,541,7088.7380952380945,6923.7666666666655,-2.327232666167334,down,Barentsburg,78.067,14.25,231.0,SJM,26/01/2016,25,1,541, N
173,543,6937.283333333335,7179.6,3.492961942354942,up,Diamond Harbour,22.2,88.167,,IND,23/08/2016,500,131,543, N
174,562,7155.444444444443,6993.316666666666,-2.265796052733738,down,Bodo,67.288,14.390999999999998,,NOR,08/09/2016,40,101,562, N
175,569,6988.666666666666,7058.633333333333,1.0011447104836473,up,Tiksi (Tiksi Bukhta),71.583,128.917,313.0,RUS,13/08/2013,30,447,569, N
176,593,6920.9373737373735,6923.662698412699,0.03937797047069046,even,Arrecife,28.971999999999998,-13.53,,ESP,24/02/2016,370,1,593, N
177,595,6991.385714285714,7108.033333333335,1.6684477700789826,up,Wake Island,19.29,166.61700000000002,105.0,MHL,08/03/2016,720,21,595, N
178,599,6943.0,7109.333333333334,2.3956983052475,up,Amderma,69.75,61.7,,RUS,08/12/2014,30,310,599, N
179,600,6983.333333333334,7085.065656565656,1.4567874448542588,up,Ust Kara,69.25,64.517,,RUS,08/12/2014,30,315,600, N
180,601,6971.833333333333,6960.848214285714,-0.15756428076239054,even,Fedorova (Cheluskin Mys),77.717,104.3,,RUS,13/08/2013,30,392,601, N
181,602,7028.666666666666,7063.0,0.48847576591103964,even,Sannikova (Sannikova Proliv),74.667,138.9,,RUS,08/12/2014,30,480,602, N
182,604,6995.0,7147.333333333334,2.1777460090540948,up,Ambarchik,69.617,162.3,,RUS,08/12/2014,30,535,604, N
183,605,7027.5,7195.208333333333,2.3864579627653226,up,Rau-Chua,69.5,166.583,,RUS,08/12/2014,30,556,605, N
184,606,6968.166666666667,7067.366666666667,1.423616924585613,up,Pevek,69.7,170.25,,RUS,08/12/2014,30,567,606, N
185,611,7007.0,7106.704545454546,1.4229277216290275,up,Dikson,73.5,80.4,312.0,RUS,13/08/2013,30,345,611, N
186,612,6999.5,7086.555555555555,1.2437396321959389,up,Sterlegova (Sterlegova Mys),75.417,88.9,,RUS,13/08/2013,30,365,612, N
187,2105,7059.75,6982.583333333333,-1.0930509815031264,down,Visby,57.638999999999996,18.284000000000002,,SWE,05/04/2016,50,96,2105, N
