Station Name,ID,Lat.,Lon.,GLOSS ID,Country,Date,Coastline,Station
BUZZARDS BAY,776,41.742,-70.617,,USA,01/01/1980,960,163
WOODS HOLE (OCEAN. INST.),367,41.523,-70.672,,USA,14/02/2018,960,165
NANTUCKET ISLAND,1111,41.285,-70.097,,USA,14/02/2018,960,166
"SANDWICH MARINA, CAPE COD CANAL ENTRANCE",775,41.767,-70.500,,USA,01/01/1980,960,168
BOSTON,235,42.353,-71.053,,USA,14/02/2018,960,171
SEAVEY ISLAND,288,43.080,-70.742,,USA,26/10/1990,960,177
"FORT POINT, NEWCASTLE ISLAND",2291,43.072,-70.712,,USA,22/08/2018,960,178
"FORT POINT, NEW HAMPSHIRE",2321,43.072,-70.710,,USA,22/08/2018,960,179
PORTLAND (MAINE),183,43.657,-70.247,,USA,14/02/2018,960,181
ROCKLAND,1279,44.105,-69.102,,USA,22/06/1990,960,186
"BAR HARBOR, FRENCHMAN BAY, ME",525,44.392,-68.205,,USA,14/02/2018,960,191
CUTLER II,1524,44.642,-67.297,,USA,23/06/2011,960,196
CUTLER,1081,44.650,-67.217,,USA,01/01/1980,960,197
EASTPORT,332,44.903,-66.982,,USA,14/02/2018,960,201
"SAINT JOHN, N.B.",195,45.267,-66.067,,CAN,07/08/2018,970,1
DIGBY,1230,44.633,-65.750,,CAN,01/01/1980,970,5
YARMOUTH,1158,43.833,-66.133,,CAN,07/08/2018,970,7
BOUTILIER POINT,1259,44.667,-63.967,,CAN,07/06/1989,970,9
HALIFAX,96,44.667,-63.583,222,CAN,29/06/2017,970,11
BEDFORD INSTITUTE,2352,44.683,-63.617,,CAN,28/11/2018,970,12
POINT TUPPER,1332,45.600,-61.367,,CAN,03/06/1996,970,14
NORTH SYDNEY,1299,46.217,-60.250,,CAN,07/08/2018,970,16
PICTOU,1121,45.683,-62.700,,CAN,01/06/1998,970,21
CAP AUX MEULES,2031,47.379,-61.857,,CAN,07/08/2018,970,30
CHARLOTTETOWN,427,46.233,-63.117,,CAN,07/08/2018,970,31
RUSTICO,1330,46.467,-63.283,,CAN,01/06/1998,970,33
GRINDSTONE,1143,47.383,-61.867,,CAN,01/01/1980,970,34
SHEDIAC BAY,1326,46.250,-64.533,,CAN,07/08/2018,970,35
POINTE-DU-CHENE,1309,46.250,-64.533,,CAN,07/06/1989,970,36
POINT SAPIN,1138,46.967,-64.833,,CAN,01/01/1980,970,38
LOWER ESCUMINAC,1349,47.083,-64.883,,CAN,07/08/2018,970,40
BELLEDUNE,2069,47.900,-65.850,,CAN,07/08/2018,970,42
DALHOUSIE,1358,48.067,-66.383,,CAN,03/06/1996,970,46
RIVIERE-AU-RENARD,1213,49.000,-64.383,,CAN,07/08/2018,970,54
STE-ANNE-DES-MONTS,1199,49.133,-66.483,,CAN,03/06/1996,970,57
POINTE-AU-PERE,138,48.517,-68.467,,CAN,25/10/1993,970,61
RIMOUSKI,1597,48.483,-68.517,,CAN,07/08/2018,970,62
RIVIERE-DU-LOUP,1284,47.850,-69.567,,CAN,07/06/1989,970,64
ST-JEAN-PORT-JOLI,1223,47.217,-70.283,,CAN,01/01/1980,970,66
ST-FRANCOIS,999,47.000,-70.817,,CAN,07/08/2018,970,68
QUEBEC (LAUZON),173,46.833,-71.167,,CAN,07/05/2013,970,71
VIEUX QUEBEC,2353,46.811,-71.202,,CAN,28/11/2018,970,72
DESCHAILLONS,201,46.567,-72.100,,CAN,07/08/2018,970,74
PORT-SAINT-FRANCOIS,137,46.267,-72.617,,CAN,07/08/2018,970,76
BECANCOUR,1798,46.400,-72.383,,CAN,07/08/2018,970,77
TROIS-RIVIERES,126,46.333,-72.550,,CAN,07/08/2018,970,78
CHAMPLAIN,1005,46.433,-72.400,,CAN,04/06/1996,970,80
BATISCAN,144,46.500,-72.250,,CAN,07/08/2018,970,82
GRONDINES,387,46.583,-72.033,,CAN,04/06/1996,970,85
PORTNEUF,951,46.683,-71.883,,CAN,07/08/2018,970,87
NEUVILLE,192,46.700,-71.567,,CAN,07/08/2018,970,89
ST-JOSEPH-DE-LA-RIVE,1244,47.450,-70.367,,CAN,07/08/2018,970,92
PORT-ALFRED,1392,48.333,-70.867,,CAN,07/08/2018,970,95
TADOUSSAC,1219,48.133,-69.717,,CAN,25/10/1993,970,96
BAIE COMEAU,1218,49.233,-68.133,,CAN,25/10/1993,970,98
SEPT-ILES,1322,50.200,-66.400,,CAN,07/08/2018,970,99
HARRINGTON HBR,176,50.500,-59.483,,CAN,25/10/1993,970,101
SAVAGE COVE,1280,51.333,-56.700,,CAN,07/06/1989,970,103
LARK HARBOUR,1044,49.100,-58.367,,CAN,25/10/1993,970,106
PORT AUX BASQUES,392,47.567,-59.133,,CAN,07/08/2018,970,111
ST LAWRENCE,2354,46.917,-55.390,,CAN,28/11/2018,970,113
BONAVISTA,2135,49.083,-53.200,,CAN,07/08/2018,970,114
SAINT PIERRE ET MIQUELON,2246,46.779,-56.168,,SPM,03/05/2018,970,115
ARGENTIA,1321,47.300,-53.983,,CAN,07/08/2018,970,116
"ST. JOHN'S, NFLD.",393,47.567,-52.717,223,CAN,07/08/2018,970,121
WEST ST. MODESTE,1278,51.600,-56.700,,CAN,25/10/1993,970,132
NAIN,1029,56.550,-61.700,224,CAN,07/08/2018,970,134
QIKIQTARJUAQ,1935,67.867,-64.117,,CAN,07/08/2018,970,135
CHURCHILL,447,58.767,-94.183,,CAN,07/08/2018,970,141
RESOLUTE,863,74.683,-94.883,,CAN,01/01/1980,970,151
LITTLE CORNWALLIS ISLAND,1822,75.383,-96.950,,CAN,04/06/1996,970,156
ALERT,1110,82.490,-62.320,333,CAN,07/08/2018,970,162
CAMBRIDGE BAY,1132,69.117,-105.067,,CAN,07/06/1989,970,191
ULUKHAKTOK (FORMERLY HOLMAN ),1930,70.736,-117.761,,CAN,27/07/2015,970,199
CAPE PARRY,1282,70.150,-124.667,,CAN,19/03/2013,970,201
TUKTOYAKTUK,1000,69.417,-132.967,,CAN,07/08/2018,970,211
BAHIA ESPERANZA,988,-63.300,-56.917,185,ATA,11/05/1999,999,1
ARGENTINE ISLANDS,913,-65.246,-64.257,188,ATA,21/05/2015,999,3
PUERTO SOBERANIA,1603,-62.483,-59.633,189,ATA,30/09/2004,999,5
ALMIRANTE BROWN,858,-64.900,-62.867,,ATA,01/01/1980,999,24
CASEY,1886,-66.267,110.517,278,ATA,14/11/2017,999,55
CAPE ROBERTS ANTARCTICA,1763,-77.034,163.191,,ATA,27/09/2010,999,70
SCOTT BASE,2029,-77.850,166.769,134,ATA,13/12/2017,999,80
ROTHERA,1931,-67.571,-68.130,342,ATA,21/05/2015,999,103
